logFC	AveExpr	t	P.Value	adj.P.Val	B
TUFM	0.771589882352938	9.73086814814815	4.07199711982723	0.000346943389882903	0.0398598696570367	0.233949760003013
ATPIF1	1.26940588235294	7.54464444444444	4.07185933370535	0.000347071922743324	0.0398598696570367	0.233617054859418
CTBP2	0.562267705882354	9.68804259259259	4.07049777893837	0.000348344564211355	0.0398598696570367	0.230329492911079
GOLGB1	0.646083352941175	8.02175777777778	4.06864317798186	0.000350085451253712	0.0398598696570367	0.225851776055614
RAD51B	-0.359836647058823	7.94858481481482	-4.0685264825026	0.000350195277698001	0.0398598696570367	0.22557004150343
TCTA	-0.324948823529412	7.84111740740741	-4.0680097709094	0.000350681982048452	0.0398598696570367	0.224322578054163
KTN1	0.58933417647059	8.66969074074074	4.06574648651347	0.000352821690909041	0.0399082156820044	0.218858833694668
ADPRHL2	0.764158058823528	7.23618444444444	4.0624074426876	0.000356001918447117	0.0399082156820044	0.210799187507319
ZNF107	-0.534470352941176	6.29099037037037	-4.06226484422806	0.000356138361119094	0.0399082156820044	0.21045501758083
LOC105372099	0.768483470588235	6.30980703703704	4.0612198070599	0.000357139858138828	0.0399082156820044	0.20793282879552
NFU1	0.874863705882354	4.86331888888889	4.05664157015069	0.00036156013426895	0.0399082156820044	0.196884768847726
LOC105369244 /// LOC105369248 /// NPIPB3 /// NPIPB4 /// NPIPB5 /// SMG1 /// SMG1P1 /// SMG1P3 /// SMG1P7	1.57314829411765	4.63394222222222	4.05642521895263	0.000361770348469575	0.0399082156820044	0.196362736546444
RAB5A	0.84269517647059	7.28705814814815	4.05615012385725	0.000362037814036018	0.0399082156820044	0.195698969308778
SDR9C7	-0.40405211764706	3.98169518518519	-4.05525521494867	0.000362909250989689	0.0399082156820044	0.193539735707455
TIMM17A	0.806848411764704	8.21168333333333	4.04842392335019	0.000369629768645529	0.0399609362025795	0.177060277078241
ATG14	0.883715823529412	6.14952333333333	4.04804431008952	0.000370006798472495	0.0399609362025795	0.176144676910049
EEF1A1	0.890398235294118	10.6026088888889	4.04734764471374	0.000370699707900815	0.0399609362025795	0.174464413458436
CIR1	0.674070705882352	7.83725111111111	4.04638327622348	0.000371660985521914	0.0399609362025795	0.172138579783395
SNHG17 /// SNORA71B	-0.792231588235292	8.39855148148148	-4.04610381648074	0.000371940007850934	0.0399609362025795	0.171464607913222
LRRC39	0.725009529411764	4.13207851851852	4.04504448834015	0.000372999551394589	0.0399609362025795	0.168909913965868
TMED3	0.618233823529411	6.77227666666667	4.04431690999869	0.000373728998198012	0.0399609362025795	0.167155349898779
LOC105379878	0.631576764705883	4.70435555555556	4.03747294168299	0.000380659629005527	0.0404432743796553	0.150654093656704
SOCS4	1.20270811764706	4.65530333333333	4.03691513977953	0.000381230037217658	0.0404432743796553	0.149309441276098
PTTG1IP	0.84490141176471	9.34398703703704	4.03518472750646	0.000383004914544	0.0404728474540792	0.145138298204411
MGST1	0.552913470588236	8.0733762962963	4.02857952243664	0.000389854921353503	0.0407656549041056	0.129219802590033
TSFM	0.649630764705881	8.06020222222222	4.02818694509741	0.000390265822339427	0.0407656549041056	0.128273859028385
TMBIM4	1.24704276470588	7.26242592592593	4.02815752111606	0.000390296636853591	0.0407656549041056	0.128202960560129
RPS18 /// RPS18P12	0.830443529411768	10.2735481481481	4.0253173622794	0.000393282312806277	0.0409195120232131	0.121359955978773
NDUFA5	0.663547823529411	7.74510962962963	4.01430427446262	0.000405073650071192	0.0419848750257696	0.0948345805080333
LRRC47	0.585175647058825	6.24870407407407	4.0126148944449	0.000406912913728752	0.0419969228351742	0.0907669685734769
TRMT5	0.600394294117645	6.90068296296296	4.00989476308562	0.000409891653406988	0.0419969228351742	0.0842183007752588
MRPL45	0.731032941176472	7.74806	4.00772390177197	0.000412284281650885	0.0419969228351742	0.0789926480652188
VAX1	-0.432215117647062	4.62689444444444	-4.00706590362432	0.000413012207285368	0.0419969228351742	0.077408843989244
SP5	1.67214529411765	7.37384777777778	4.00457093883043	0.000415783820259426	0.0419969228351742	0.0714039436531699
BTBD7	0.497017235294119	5.91916222222222	4.00437964417132	0.000415997079577587	0.0419969228351742	0.0709435662355293
NFATC2IP	0.651948000000002	6.59787222222222	4.00432586767311	0.000416057050119277	0.0419969228351742	0.0708141463753904
LINC00969 /// SDHAP1 /// SDHAP2	0.998375352941176	8.5695962962963	4.00052612993586	0.000420316039417144	0.042048265585125	0.0616705185826714
CCT4	1.13631805882353	7.38536148148148	3.99851051218593	0.000422592645668307	0.042048265585125	0.0568209035650309
DHDDS	0.556892882352938	7.86130074074074	3.99667168256086	0.000424680146576946	0.042048265585125	0.0523970903306115
HNRNPA3 /// HNRNPA3P1	1.49482194117647	6.88752481481481	3.99645110145648	0.000424931237698305	0.042048265585125	0.0518664501290154
CANT1	0.698617941176469	7.89719444444444	3.99638497450892	0.000425006539531877	0.042048265585125	0.0517073732541569
MTMR4	0.899354529411766	6.86073074074074	3.99495869945651	0.000426633902449855	0.042048265585125	0.0482764197310104
LOC105372403 /// TGFB1	-0.518956058823528	7.66331111111111	-3.99424882553716	0.000427446142093353	0.042048265585125	0.046568889609989
PHF20	-0.573137000000001	9.62618703703704	-3.98950946192935	0.000432908027669841	0.0424312607410309	0.0351704675049058
ZSCAN25	0.757385117647059	7.31924888888889	3.98111750613382	0.000442748143829196	0.0429283195900755	0.0149944069347816
LOC100996724 /// LOC100996761 /// LOC101060291 /// LOC101060344 /// LOC101060353 /// LOC101060463 /// LOC101060582 /// LOC728802 /// PDE4DIP	-0.33427811764706	6.29381740740741	-3.97993523288895	0.000444151988178257	0.0429283195900755	0.0121526967747547
KLHL28	0.749419882352942	7.22315703703704	3.97939906429205	0.000444790081763809	0.0429283195900755	0.0108640223117948
ASTN1	-0.312506999999999	4.83431666666667	-3.97938865687161	0.000444802476532057	0.0429283195900755	0.0108390085759504
KIAA1614	-0.321263823529409	5.77097222222222	-3.97758564118422	0.000446954918507193	0.0429283195900755	0.00650575860274571
CLNS1A	1.34622564705882	6.43273444444444	3.9761004251948	0.000448735657442372	0.0429283195900755	0.00293660441396337
THEM4	-0.377167117647058	8.36286259259259	-3.97275944760643	0.000452766932913337	0.0429283195900755	-0.00509112085442709
KCNE1 /// LOC102723475 /// LOC388820	-0.443997411764705	3.72658592592593	-3.97252809891059	0.000453047395651665	0.0429283195900755	-0.00564695328121534
LOC101929027	-0.339422764705881	5.17558962962963	-3.97196147804979	0.000453735028288426	0.0429283195900755	-0.00700827244116553
ZSCAN5CP	-0.394451294117646	4.56328222222222	-3.97108192476788	0.000454804457656317	0.0429283195900755	-0.00912133547924832
LOC441666	1.24939758823529	5.25378925925926	3.97046527288944	0.000455555707631092	0.0429283195900755	-0.010602736541367
VPS13B	-0.37491794117647	7.73967444444444	-3.96810525872057	0.000458442127745328	0.0429283195900755	-0.0162718077157686
NFIX	-0.507257058823527	10.2811240740741	-3.96672321865404	0.00046014076970095	0.0429283195900755	-0.0195913138016239
DKFZP586I1420	0.764208411764707	6.25500074074074	3.96485902942295	0.0004624418129362	0.0429283195900755	-0.0240684896547414
GLCE	0.994560294117649	9.22465037037037	3.96397281697158	0.000463539661489914	0.0429283195900755	-0.0261967226379172
ARHGEF7	-0.444352117647055	9.37729925925926	-3.96380848241208	0.000463743521991167	0.0429283195900755	-0.0265913595162584
CYP2R1	0.634505176470588	8.84045074074074	3.96283231676172	0.00046495629306122	0.0429283195900755	-0.0289354730107734
CCT8	1.08958929411765	7.0388262962963	3.96050849361523	0.000467855922148367	0.0429646697023751	-0.0345152729621985
RPS3A /// RPS3AP26	0.683164823529411	9.09784518518519	3.95997313203791	0.000468526451360367	0.0429646697023751	-0.0358006437223635
PTPN4	0.707296411764705	6.15990222222222	3.95822426460879	0.000470723457309226	0.0430203073213824	-0.0399993028080523
CHMP4A	0.870838705882356	6.66997814814815	3.94781216173326	0.0004840146360149	0.0439123697159289	-0.0649880742521152
NDUFA4	0.928486529411769	8.52575037037037	3.94689574470736	0.000485201949514313	0.0439123697159289	-0.0671867517847966
MYO18B	-0.392498352941176	5.79165259259259	-3.94677848416582	0.000485354078998327	0.0439123697159289	-0.0674680763253743
PDE4B	-0.553269294117648	6.11609074074074	-3.94507172018704	0.000487573681532579	0.0439661441093977	-0.0715626322844631
PTPRF	0.689000882352942	6.27249962962963	3.94303699179196	0.000490232821434873	0.044059064071283	-0.0764434635708389
RIPPLY1	-0.331442764705884	5.11011518518518	-3.94054329185366	0.000493511208637222	0.0442068384637554	-0.082424489884481
CCDC91	0.875505705882354	7.64783666666667	3.93860171462087	0.000496078634900875	0.0442901624796649	-0.0870806867846241
ORC5	0.583289117647056	5.45503888888889	3.93609277283947	0.000499415741113689	0.0444414296993669	-0.0930967449765694
GOLGA6L2 /// GOLGA6L22	-0.598313176470588	5.8782337037037	-3.93315496527439	0.000503351296060434	0.0446447844623832	-0.100140057657479
ATP5O	0.822358647058822	7.06608962962963	3.92819910820834	0.000510059389534184	0.045091917012022	-0.112018886472987
VEZT	0.954818764705882	5.08103481481481	3.92567681709927	0.000513507103738178	0.0451080213598968	-0.118063325829906
HSD17B14	-0.502981117647058	5.78726481481482	-3.9256262430104	0.000513576466762096	0.0451080213598968	-0.118184512936107
CLRN3	1.019209	5.00255481481481	3.92355923310109	0.00051641928053592	0.0451633499544512	-0.123137236929374
UBE2E2	-0.377485705882355	6.39791518518518	-3.92238412588164	0.000518042317140862	0.0451633499544512	-0.125952623250511
SHOC2	0.407419352941175	8.0160937037037	3.92153739171631	0.000519214913345938	0.0451633499544512	-0.127981155549758
PSME2	0.771267176470586	8.44626333333333	3.91898212694153	0.000522769375915087	0.0452261009538742	-0.134102227521912
LOC100132174	-0.306118882352941	4.43925851851852	-3.91861647168259	0.000523279964459656	0.0452261009538742	-0.134978070370709
NAA35	0.868361999999999	5.31145555555556	3.9125260696371	0.000531856708802433	0.0452440499657348	-0.149563449792935
BACE2	0.778638176470586	7.50008333333333	3.91213263353719	0.000532415479943327	0.0452440499657348	-0.150505475499243
LAMTOR5	0.769493058823531	3.41443037037037	3.91076954059907	0.000534355848889936	0.0452440499657348	-0.1537690339007
LOC105379186	-0.49790194117647	5.90790481481481	-3.91053644729421	0.000534688352275831	0.0452440499657348	-0.154327086505814
ENY2	1.02339394117647	7.05820185185185	3.91005252677557	0.000535379304518019	0.0452440499657348	-0.155485624080084
RXFP2	-0.309782411764707	4.08672518518518	-3.90960580095407	0.000536017926997129	0.0452440499657348	-0.156555085507671
PPP6R3	0.754108176470591	7.40890814814815	3.9091588244378	0.000536657655916981	0.0452440499657348	-0.157625118646378
RSAD1	-0.640576941176475	8.42549222222222	-3.90901230985288	0.000536867515858379	0.0452440499657348	-0.157975858978065
CTSL	-0.668060411764708	7.10517962962963	-3.90719388639228	0.000539478842684307	0.0453229243860121	-0.1623287164337
RPL7 /// RPL7P47	1.00656647058823	8.71187592592593	3.90549611856604	0.000541928150094028	0.0453340185514095	-0.166392327510765
MCM3AP-AS1	0.499905470588235	5.5080237037037	3.90383810243896	0.00054433063762522	0.0453340185514095	-0.170360394350491
HSPA6	-0.396156823529413	4.79851407407407	-3.90281613239228	0.000545816687793493	0.0453340185514095	-0.172806039813463
FAM159A	-0.306685000000001	5.33099296296296	-3.9022873645503	0.000546587132557468	0.0453340185514095	-0.174071359148787
FAU	0.83961647058824	10.4337225925926	3.901326466303	0.00054798994774179	0.0453340185514095	-0.176370645507117
YLPM1	0.816548647058824	6.63528777777778	3.89892263767915	0.000551514784279877	0.0453686395511131	-0.182122066484649
CNDP2	0.56150464705882	9.12355703703704	3.89853068493888	0.000552091626295999	0.0453686395511131	-0.183059776880066
RAB34	-0.446953470588237	4.66269814814815	-3.89656718043318	0.000554990261835843	0.0453686395511131	-0.187756943872753
ECI2	1.01745435294117	4.59455259259259	3.89638431857834	0.000555260971382699	0.0453686395511131	-0.188194364242783
PIK3IP1-AS1	0.672783705882352	4.55685444444444	3.89535049210817	0.000556793890690875	0.0453686395511131	-0.190667269702697
HOXA10	0.727041529411765	7.01807111111111	3.89303182742818	0.000560247030313129	0.0455129209130053	-0.196212934387026
FAM205C	-0.284719529411765	4.20119185185185	-3.89184197165763	0.00056202720417779	0.0455208381060407	-0.199058467354181
JTB	0.521435294117646	10.5866488888889	3.88998738341575	0.000564812969170512	0.0456099117671662	-0.203493292244261
CYB5D1	0.507650000000002	6.25816851851852	3.88727471912455	0.000568912049212286	0.0458041927240796	-0.209979104437602
ST13 /// ST13P4 /// ST13P5	1.15002041176471	5.73884407407407	3.88489353947673	0.000572534259249951	0.0459590408938566	-0.215671467817396
ATP5B	0.539675294117645	11.3522444444444	3.88357237587825	0.000574553735417116	0.0459846971908397	-0.218829434789444
AMN1	1.47703423529412	7.66046148148148	3.88026509316025	0.000579639788034602	0.0462549131147848	-0.226733677467311
PPP2R5B	-0.325033764705883	7.93387888888889	-3.87728187519501	0.00058426533290134	0.0463533434935373	-0.233862032451379
C6orf136	0.459074176470587	6.6334562962963	3.87657655531485	0.00058536422525314	0.0463533434935373	-0.235547190688805
HSPB11	1.02736852941177	4.58876333333333	3.87616028207201	0.000586013731878965	0.0463533434935373	-0.236541720708913
LOC100128993	-0.311742647058824	2.80514740740741	-3.87292958881475	0.0005910786240092	0.0464661503746479	-0.244259382264515
CARD16 /// CASP1	0.968261647058822	5.86121777777778	3.87225735146716	0.000592137899449024	0.0464661503746479	-0.245865064761418
C18orf32 /// RPL17-C18orf32	0.700116352941178	6.52224	3.87038516698624	0.000595097804598308	0.0464661503746479	-0.250336542335639
JHDM1D-AS1	0.907744588235297	6.70577111111111	3.87033174818097	0.000595182471662669	0.0464661503746479	-0.25046411873929
ARHGAP5	0.542442176470583	8.47872333333333	3.86944856941266	0.000596583993787999	0.0464661503746479	-0.252573290898118
RAB11B-AS1	-0.487331705882355	5.93902148148148	-3.86794457272476	0.00059897814450767	0.0464661503746479	-0.256164805978599
TRIM16 /// TRIM16L	0.946646941176472	8.28663703703704	3.86764039544605	0.000599463495517969	0.0464661503746479	-0.256891134109931
MTUS2-AS1	-0.32053423529412	4.21682185185185	-3.86607663365745	0.00060196475450745	0.0465235146544656	-0.26062493467122
MFSD8	0.816563000000001	4.54962074074074	3.86503090376593	0.000603643118575981	0.0465235146544656	-0.26312162263332
IER3IP1	0.977743235294117	6.81161888888889	3.86320699531921	0.000606581417285569	0.0466171605125262	-0.267475822503176
LOC729451	-0.70538623529412	5.77136407407407	-3.86143185604698	0.000609454607315537	0.046705286224079	-0.271713112778384
BCDIN3D	0.600430764705884	4.77289	3.86015661109031	0.000611526910578899	0.0467317118219784	-0.274756851140321
NDUFA6	0.967061823529413	8.60458222222222	3.85718708247501	0.000616379262290092	0.0468487264931464	-0.281843525936223
RPL11	0.410620588235291	12.8320111111111	3.85710022422623	0.000616521759262166	0.0468487264931464	-0.282050789852071
LOC105372055	-0.415902647058822	3.83465962962963	-3.85238841695797	0.000624300366428235	0.0471117948707786	-0.29329252670304
ACAA1	0.501979588235296	7.85233777777778	3.85012702153158	0.000628067718835674	0.0471117948707786	-0.298686702869956
EXT2	0.480119529411766	6.22879851851852	3.84943457549004	0.000629225741153302	0.0471117948707786	-0.30033825849444
LPO	-0.333372823529412	3.86842740740741	-3.84922761898645	0.000629572253745368	0.0471117948707786	-0.300831856890347
OST4	0.649636647058822	8.68126851851852	3.84667147452783	0.000633867516415868	0.0471117948707786	-0.30692780504444
LOC153546	0.601163647058825	4.29728555555556	3.84576778332176	0.000635392908048798	0.0471117948707786	-0.309082705810061
PACS1	-0.562729000000003	9.48196185185185	-3.84522415327718	0.000636312263674958	0.0471117948707786	-0.31037896032583
GNG3	-0.260533764705884	4.82811777777778	-3.84366723787224	0.00063895244460712	0.0471117948707786	-0.314091082139264
SCGB1B2P /// SCGB2B2	-0.306849882352941	5.55341777777778	-3.8429729747115	0.000640133216492499	0.0471117948707786	-0.315746278535753
FAM225A	-0.399036588235296	5.79111925925926	-3.84292579038336	0.000640213543020495	0.0471117948707786	-0.315858768221829
SELK	1.02850776470588	5.57478703703704	3.8425468733726	0.000640858968869851	0.0471117948707786	-0.316762111890802
MRPL43	0.653424647058824	6.84214148148148	3.84212954437733	0.000641570561079708	0.0471117948707786	-0.317757004481024
PKIG	-0.344834470588236	6.65805	-3.840432421043	0.000644472326154206	0.0471117948707786	-0.321802587255065
MGLL	0.859640235294117	7.29091703703704	3.83948135468479	0.000646104089057201	0.0471117948707786	-0.324069532056572
LOC100506700	-0.32108394117647	2.39733296296296	-3.83947988969482	0.000646106605687523	0.0471117948707786	-0.324073023871779
ATXN10	0.620606823529409	8.08992555555556	3.8380490520691	0.000648569156938957	0.0471642280470771	-0.327483276809359
STX17-AS1	0.71027305882353	3.23627703703704	3.83596912834733	0.000652165222511854	0.047179578338547	-0.332439988583098
NAA50	0.755766647058826	9.37913592592593	3.83590966995799	0.000652268309131176	0.047179578338547	-0.332581675220146
DCAF11	0.652999294117644	7.6427862962963	3.83211814865484	0.000658874957766698	0.0474519593076172	-0.341615552766657
